area,category_id,id,image_id,bbox_x,bbox_y,bbox_w,bbox_h
33488,3350,2648,699,387,231,184,182
33304,3350,2647,698,345,175,181,184
37054,3350,2646,697,403,855,191,194
62832,38161,2645,699,614,775,231,272
67732,38161,2644,698,574,679,236,287
59584,38161,2643,697,140,260,224,266
91500,18356,2642,699,120,728,250,366
169089,6191,198,53,104,117,359,471
184680,6191,196,54,471,645,380,486
172536,6191,197,52,101,85,364,474
99693,2482,200,53,656,92,209,477
95274,2482,199,52,667,71,201,474
110649,5885,195,54,112,81,231,479
111294,5885,193,52,600,685,229,486
69165,25437,202,53,134,855,261,265
65025,25437,203,52,131,841,255,255
222288,16687,1840,484,478,120,421,528
100104,32309,1839,486,667,631,291,344
99280,32309,1838,485,628,534,292,340
34410,3350,1836,486,368,204,186,185
37442,3350,1834,484,419,895,194,193
35335,3350,1835,485,329,145,185,191
36900,27776,1079,286,144,777,180,205
34650,27776,1081,288,177,814,175,198
34300,27776,1080,287,640,292,175,196
162265,30307,1078,288,42,132,391,415
170373,30307,1076,287,570,701,399,427
59890,3482,1075,286,538,780,265,226
53325,16261,1070,286,577,190,237,225
61500,16261,1071,287,136,833,250,246
37349,19860,162,41,118,863,221,169
168562,31884,155,42,39,66,311,542
173120,31884,154,41,56,93,320,541
188160,31884,156,40,617,614,336,560
47740,29666,153,42,608,199,220,217
48614,29666,152,41,638,204,223,218
52206,29666,151,40,119,837,231,226
61308,3482,158,42,566,841,262,234
53703,3482,157,40,161,214,243,221
32040,21025,3401,895,101,821,178,180
46004,3543,3403,897,675,834,217,212
41400,3543,3402,896,110,234,207,200
47085,10220,3395,897,169,275,219,215
48608,10220,3394,896,612,813,224,217
50621,10220,3393,895,584,774,227,223
141940,16550,3398,896,560,45,302,470
135568,16550,3397,895,534,42,296,458
197769,25366,88,22,541,700,429,461
191795,25366,89,24,31,104,431,445
183872,25366,90,23,21,84,416,442
44400,27652,82,22,671,255,222,200
47925,27652,83,23,63,809,225,213
49206,3482,79,22,131,287,278,177
47261,3482,81,24,587,846,283,167
61236,16261,85,22,116,846,252,243
56386,16261,86,24,623,182,242,233
53799,16261,87,23,595,179,237,227
39952,19860,2338,618,91,827,227,176
37180,19860,2340,617,127,866,220,169
37449,19860,2339,616,639,278,219,171
33642,16231,2334,618,617,174,189,178
36096,16231,2333,617,645,175,192,188
37635,16231,2332,616,145,900,195,193
42188,28762,2336,617,150,180,212,199
59247,3482,2343,618,573,839,261,227
54145,3482,2342,616,151,219,245,221
80088,5093,583,156,111,819,284,282
152256,23222,586,156,98,172,312,488
160875,23222,588,154,83,131,325,495
160208,23222,587,155,533,576,323,496
117030,2482,580,154,621,53,249,470
123725,5885,579,156,605,686,245,505
115640,5885,577,154,597,684,236,490
113752,5885,578,155,113,76,236,482
191643,25366,1003,265,594,663,381,509
184300,25366,1002,266,18,108,388,475
178321,25366,1001,267,5,88,377,473
46384,27652,993,266,94,852,223,208
47488,27652,994,267,61,810,224,212
37632,16231,996,265,142,846,196,192
34038,16231,997,267,621,223,186,183
48752,3482,999,265,131,288,277,176
47428,3482,998,266,586,846,284,167
50575,3482,1000,267,558,812,289,175
112950,27925,2553,674,602,161,251,450
126616,27925,2555,673,135,665,266,476
28485,1899,2548,674,632,895,211,135
25984,1899,2547,673,156,249,203,128
43071,44198,2558,675,552,832,293,147
41756,44198,2557,673,579,864,286,146
52664,16547,2552,675,565,135,232,227
57599,16547,2551,674,153,891,241,239
51959,16547,2550,673,595,140,233,223
40096,19860,5674,1497,86,825,224,179
38475,19860,5673,1496,643,277,225,171
37910,19860,5672,1495,118,863,223,170
47300,29666,5677,1497,610,198,220,215
52664,29666,5676,1496,118,839,232,227
48832,29666,5675,1495,639,203,224,218
54366,3482,5679,1496,159,214,246,221
59598,3482,5678,1495,594,871,258,231
153415,34596,5681,1497,61,59,305,503
167680,34596,5682,1496,607,648,320,524
156354,34596,5683,1495,76,79,309,506
32760,3350,57,15,361,249,182,180
35532,3350,56,14,317,186,189,188
37056,3350,55,13,428,853,193,192
38021,16231,53,14,605,706,197,193
37818,16231,52,13,143,329,198,191
122711,33879,51,15,50,783,443,277
130790,33879,50,14,7,682,451,290
37056,3350,2326,613,401,887,192,193
33488,3350,2328,615,388,214,184,182
34398,3350,2327,614,348,154,182,189
35717,22073,2323,613,123,308,187,191
36472,22073,2324,614,635,726,188,194
80444,19231,2329,613,523,197,238,338
82836,19231,2331,615,210,754,234,354
34125,27776,1299,343,640,292,175,195
36900,27776,1297,345,145,777,180,205
46428,28762,1294,343,624,872,219,212
59007,3482,1292,344,565,814,267,221
58164,3482,1291,343,174,272,262,222
56619,16261,1289,344,603,192,243,233
61005,16261,1288,343,135,832,249,245
87216,27732,1633,435,123,767,316,276
159720,30307,1631,434,532,693,363,440
34905,16231,1640,435,646,186,195,179
34221,16231,1641,433,620,178,187,183
38025,16231,1639,434,144,892,195,195
57475,3482,1638,435,608,792,275,209
56511,3482,1637,433,580,760,273,207
54327,3482,1636,434,122,307,273,199
34040,3350,3671,969,382,212,185,184
34404,3350,3670,968,343,155,183,188
36100,3350,3669,967,406,888,190,190
81640,41767,3677,969,602,712,260,314
76960,41767,3675,967,127,300,260,296
51528,29666,3674,969,153,785,228,226
55460,29666,3673,968,112,697,236,235
39952,19860,1044,279,91,828,227,176
152781,30307,1048,279,67,76,381,401
160785,30307,1047,277,80,97,397,405
40248,36636,1039,279,593,192,258,156
45540,36636,1038,278,96,909,276,165
59800,3482,1042,279,573,838,260,230
59540,3482,1040,277,600,869,260,229
55081,3482,1041,278,151,219,247,223
125244,29344,1067,285,128,751,284,441
112066,29344,1069,284,585,132,274,409
130232,29344,1068,283,91,708,292,446
26000,1899,1060,285,178,269,130,200
27324,1899,1059,284,687,807,132,207
25125,1899,1058,283,161,258,125,201
42824,33207,1062,285,683,835,212,202
39984,33207,1061,284,113,273,204,196
44485,33207,1063,283,655,804,217,205
145820,16550,1065,285,576,189,317,460
155176,16550,1064,284,92,594,326,476
140740,16550,1066,283,549,171,310,454
85085,25468,3621,953,12,811,385,221
168990,30307,3615,952,560,647,393,430
166992,30307,3617,954,59,179,392,426
157920,30307,3616,953,47,158,376,420
52224,3482,3618,952,126,270,272,192
57072,16261,3614,954,572,194,246,232
54036,16261,3613,953,547,190,237,228
80373,6562,2481,657,158,666,219,367
72080,6562,2482,655,589,237,212,340
76755,6562,2483,656,190,709,215,357
40803,3543,2486,657,134,183,203,201
46225,3543,2485,655,636,875,215,215
42218,3543,2484,656,150,190,209,202
33434,33877,2480,657,602,810,229,146
32856,33877,2478,655,149,306,222,148
151904,16550,2489,657,515,167,404,376
170505,16550,2488,655,39,673,421,405
158250,16550,2487,656,537,188,422,375
77315,20876,2912,766,542,294,329,235
75570,20876,2910,767,117,768,330,229
48640,36636,2915,766,167,798,190,256
43855,36636,2913,768,606,204,179,245
45612,36636,2914,767,634,208,181,252
56784,3482,2909,768,625,719,208,273
56280,3482,2908,767,650,751,210,268
196800,34596,2918,766,565,730,410,480
181944,34596,2916,768,11,22,399,456
193534,34596,2917,767,17,39,418,463
33489,3350,4415,1161,387,280,183,183
33485,3350,4414,1160,347,218,181,185
38805,16231,4417,1160,89,726,195,199
89250,18356,4421,1161,586,614,238,375
92378,18356,4420,1160,541,519,247,374
47686,27652,3769,995,61,810,226,211
44775,27652,3768,994,669,255,225,199
46161,27652,3770,996,94,852,223,207
156180,30307,3774,995,96,64,380,411
171107,30307,3775,994,505,752,397,431
165360,30307,3776,996,108,74,390,424
50688,3482,3773,995,559,811,288,176
47595,3482,3772,996,586,845,285,167
53808,16261,3777,995,595,178,236,228
60507,16261,3779,994,116,847,249,243
39952,19860,5643,1484,91,828,227,176
37128,19860,5642,1485,127,866,221,168
101568,35205,5639,1484,558,91,276,368
117300,35205,5640,1483,111,777,300,391
41173,28762,5634,1484,131,165,209,197
47294,28762,5633,1483,631,898,221,214
41580,28762,5635,1485,149,170,210,198
59508,3482,5637,1484,573,839,261,228
54612,3482,5636,1483,151,219,246,222
59280,3482,5638,1485,601,869,260,228
33489,3350,1365,363,362,218,183,183
34595,3350,1364,362,320,161,185,187
87571,18146,1366,361,213,164,209,419
95850,18146,1368,363,552,705,213,450
95424,18146,1367,362,515,614,213,448
58804,16261,1362,363,82,790,244,241
62244,16261,1361,362,35,701,252,247
41193,22346,3834,1010,94,205,207,199
45154,22346,3836,1011,695,863,214,211
82060,25468,3837,1010,52,857,373,220
82782,25468,3838,1011,572,231,378,219
84315,25468,3839,1009,11,813,385,219
52076,3482,3833,1010,602,845,277,188
51490,3482,3831,1011,126,271,271,190
54514,3482,3832,1009,575,811,281,194
60250,16261,3830,1011,167,835,250,241
53572,16261,3828,1009,548,190,236,227
33264,12246,4809,1258,197,800,176,189
32745,12246,4808,1259,616,321,177,185
34571,12246,4810,1260,166,767,181,191
41814,3543,4805,1258,133,176,207,202
46872,3543,4807,1259,654,888,216,217
39996,3543,4806,1260,117,168,202,198
45582,4542,4800,1259,137,866,214,213
40590,4542,4801,1260,608,191,205,198
55216,16547,4804,1258,635,828,238,232
51072,16547,4802,1259,136,246,228,224
56640,16547,4803,1260,607,789,240,236
31311,1899,4068,1071,595,854,213,147
30096,1899,4069,1069,621,887,209,144
32942,21025,4065,1071,104,835,182,181
30972,21025,4067,1070,674,273,178,174
31860,21025,4066,1069,136,869,180,177
34038,21770,4062,1071,100,196,186,183
38415,21770,4064,1070,688,884,197,195
35717,21770,4063,1069,117,203,191,187
51296,16547,4061,1071,615,161,229,224
57599,16547,4060,1070,100,864,241,239
103342,32309,2459,651,28,801,326,317
92856,32309,2457,649,619,186,318,292
33488,3350,2465,651,410,233,182,184
37054,3350,2463,649,381,851,191,194
33660,3350,2464,650,368,176,180,187
42771,36636,2462,651,600,915,269,159
41238,36636,2460,649,117,244,261,158
108256,35205,2737,723,125,735,272,398
101660,35205,2736,722,597,127,260,391
95256,35205,2738,721,566,120,252,378
79534,27732,2741,723,566,262,299,266
86900,27732,2740,722,123,765,316,275
90763,27732,2739,721,86,727,323,281
211928,31884,2742,723,470,591,449,472
213428,31884,2743,722,84,193,458,466
206925,31884,2744,721,68,161,445,465
53730,3482,2735,723,122,307,270,199
57750,3482,2734,722,608,790,275,210
80367,27732,2906,763,566,261,301,267
86900,27732,2905,764,122,767,316,275
91409,27732,2904,765,86,727,323,283
217532,31884,2901,763,499,643,457,476
210834,31884,2902,765,39,102,442,477
52668,20237,2895,763,114,853,231,228
49932,20237,2896,764,643,189,228,219
47304,20237,2897,765,616,184,219,216
57330,3482,2900,764,609,791,273,210
57684,3482,2899,765,579,759,276,209
142290,6191,1735,459,553,519,270,527
146025,6191,1737,457,111,157,275,531
82654,5093,1733,458,135,843,286,289
77560,5093,1732,457,135,830,277,280
106690,2482,1730,458,625,101,227,470
106330,2482,1731,457,638,63,217,490
126420,13394,1727,458,640,676,245,516
114445,13394,1728,459,79,81,235,487
38986,22346,5326,1400,119,212,202,193
40582,22346,5325,1399,135,219,206,197
46200,22346,5327,1401,648,850,220,210
106606,25468,5328,1400,49,786,353,302
104146,25468,5329,1399,84,831,346,301
46870,29666,5335,1400,593,170,218,215
47957,29666,5336,1399,621,174,221,217
52896,29666,5334,1401,137,871,232,228
54320,3482,5331,1400,575,811,280,194
52264,3482,5332,1399,601,845,278,188
51219,3482,5333,1401,126,271,271,189
32761,1899,134,35,148,241,181,181
35910,1899,133,34,644,845,189,190
33488,1899,135,36,167,248,184,182
110704,29450,132,35,471,779,407,272
103488,29450,130,34,108,218,392,264
106793,29450,131,36,505,816,397,269
25754,19606,128,35,142,848,163,158
23250,19606,127,34,657,287,155,150
24490,19606,129,36,177,880,158,155
52658,16547,137,35,578,222,233,226
57121,16547,136,34,144,799,239,239
54253,16547,138,36,604,232,239,227
44096,22346,2078,548,663,830,212,208
39382,22346,2077,549,104,234,203,194
40964,22346,2079,547,120,242,209,196
76890,20876,2076,548,543,293,330,233
79289,20876,2074,549,85,726,329,241
75240,20876,2075,547,117,770,330,228
48070,36636,2071,548,166,799,190,253
43610,36636,2073,549,606,204,178,245
45864,36636,2072,547,633,210,182,252
56304,3482,2070,549,625,720,207,272
169818,25366,1300,346,139,55,341,498
176816,25366,1302,348,521,697,344,514
163676,25366,1301,347,122,41,332,493
34300,27776,1303,348,638,293,175,196
34595,16231,1306,346,643,250,187,185
36284,16231,1307,348,154,829,188,193
57378,3482,1310,348,173,276,262,219
60075,3482,1309,347,539,778,267,225
86625,27732,2373,626,123,766,315,275
80066,27732,2372,625,565,261,301,266
159936,30307,2370,626,90,162,408,392
167979,30307,2368,625,504,697,421,399
148161,30307,2369,627,78,147,393,377
57200,3482,2375,626,606,790,275,208
55074,3482,2376,625,121,306,274,201
58025,3482,2374,627,579,758,275,211
56350,16261,2366,626,589,226,245,230
52884,16261,2367,627,565,219,234,226
124527,29344,2583,682,117,165,309,403
140937,29344,2584,683,550,678,327,431
26832,1899,2593,682,685,808,129,208
25472,1899,2594,683,162,256,128,199
89352,18109,2587,684,78,762,306,292
87021,18109,2586,682,614,247,297,293
93016,18109,2588,683,45,721,308,302
169921,16550,2589,682,98,709,367,463
150520,16550,2590,683,503,72,355,424
78246,20876,4693,1232,596,260,322,243
82944,20876,4694,1233,41,753,324,256
79788,20876,4692,1231,70,798,327,244
207718,31884,4696,1232,547,660,401,518
190500,31884,4697,1233,50,52,381,500
201402,31884,4695,1231,61,75,402,501
51983,29666,4700,1232,134,858,229,227
47085,29666,4699,1233,597,182,219,215
48608,29666,4698,1231,625,185,224,217
56238,3482,4701,1233,622,717,206,273
56910,3482,4702,1231,648,754,210,271
40779,22346,5198,1368,122,236,207,197
44600,27652,5200,1366,670,256,223,200
48138,27652,5201,1367,60,810,226,213
45732,27652,5199,1368,94,853,222,206
52668,29666,5203,1366,124,865,231,228
48160,29666,5204,1368,632,179,224,215
48198,3482,5205,1366,132,287,277,174
50112,3482,5207,1367,558,812,288,174
48140,3482,5206,1368,583,845,290,166
95000,35205,4749,1245,570,119,250,380
100751,35205,4751,1243,598,126,259,389
108528,35205,4750,1244,125,735,272,399
90240,27732,4747,1245,87,727,320,282
87809,27732,4746,1243,123,766,317,277
80100,27732,4748,1244,565,261,300,267
155608,30307,4742,1245,55,115,367,424
159698,30307,4740,1243,70,138,374,427
54128,3482,4744,1244,121,307,272,199
80901,27732,74,21,562,262,303,267
87532,27732,73,19,125,767,316,277
90240,27732,75,20,88,728,320,282
48330,36636,69,21,100,884,270,179
42336,36636,68,20,591,202,252,168
49880,28762,78,21,675,896,232,215
41790,28762,76,20,85,166,210,199
54200,3482,70,21,120,309,271,200
57936,3482,72,19,612,787,272,213
58170,3482,71,20,580,756,277,210
81224,5093,3344,881,150,847,284,286
71264,5093,3342,880,510,162,272,262
159135,23222,3339,881,122,118,309,515
156045,23222,3341,882,125,93,309,505
109504,2482,3337,881,623,95,232,472
107709,2482,3338,882,637,61,223,483
106434,2482,3336,880,77,669,219,486
126690,13394,3345,881,654,669,246,515
82500,25468,1651,436,51,856,375,220
85248,25468,1652,438,12,812,384,222
82622,25468,1653,437,571,231,379,218
215488,31884,1646,436,43,133,448,481
204480,31884,1647,438,30,112,426,480
219477,31884,1645,437,519,628,447,491
48614,20237,1642,436,619,196,223,218
48614,20237,1644,438,590,189,223,218
51754,20237,1643,437,142,849,229,226
53847,3482,1649,438,575,811,279,193
51300,3482,1650,437,127,272,270,190
77822,20876,1459,390,115,767,334,233
77973,20876,1461,388,542,293,329,237
80676,20876,1460,389,85,724,332,243
57452,3482,1465,390,650,749,212,271
54825,3482,1467,388,141,292,215,255
56848,3482,1466,389,625,719,209,272
192042,34596,1458,390,43,155,454,423
201868,34596,1456,388,499,660,463,436
189176,34596,1457,389,29,122,442,428
61997,16261,1462,388,108,832,251,247
31376,1899,3165,834,596,854,212,148
28341,1899,3166,833,173,279,201,141
29744,1899,3167,832,621,887,208,143
85526,18109,3158,834,46,113,298,287
98838,18109,3157,833,628,845,323,306
32760,21025,3162,834,105,834,182,180
30448,21025,3164,833,674,274,176,173
51968,16547,3159,834,579,158,232,224
57600,16547,3161,833,140,866,240,240
53788,16547,3160,832,605,163,238,226
80066,27732,3168,835,565,262,301,266
91044,27732,3170,837,85,727,324,281
86625,27732,3169,836,123,768,315,275
52206,20237,3179,835,112,855,231,226
47722,20237,3177,837,614,185,223,214
49693,20237,3178,836,643,189,229,217
47515,28762,3175,835,659,886,221,215
41800,28762,3174,837,107,175,209,200
43248,28762,3176,836,120,180,212,204
54800,3482,3171,835,121,306,274,200
57750,3482,3173,837,579,759,275,210
57603,3482,3172,836,609,791,273,211
147560,6191,477,129,523,543,280,527
149702,6191,476,128,134,135,289,518
71285,5093,478,129,524,150,269,265
83512,5093,479,127,137,857,286,292
101453,22361,474,129,80,69,253,401
103936,22361,473,128,605,780,256,406
108790,22361,472,127,621,779,253,430
95742,2482,482,128,649,83,197,486
94178,35205,957,254,457,748,434,217
86884,35205,958,255,502,848,428,203
91980,35205,956,253,63,259,420,219
34965,3350,954,254,305,191,185,189
33124,3350,955,255,346,254,182,182
37248,3350,953,253,443,849,194,192
133644,33879,951,254,35,662,444,301
124803,33879,952,255,78,762,441,283
127568,27925,4969,1304,133,665,268,476
130115,27925,4968,1303,97,610,265,491
25856,1899,4966,1304,156,248,202,128
26058,1899,4965,1303,140,240,202,129
41756,44198,4974,1304,577,865,286,146
43808,44198,4976,1303,551,832,296,148
150183,16550,4973,1304,578,114,333,451
147721,16550,4972,1303,547,94,329,449
158256,16550,4971,1305,81,669,336,471
196000,31884,1224,326,81,16,392,500
36695,27776,1217,326,144,776,179,205
34104,27776,1216,325,640,292,174,196
57378,3482,1220,327,567,816,262,219
60192,3482,1219,326,538,779,264,228
56394,16261,1226,327,604,191,241,234
54044,16261,1227,326,577,188,236,229
61254,16261,1225,325,138,832,249,246
76890,20876,4293,1128,116,766,330,233
80190,20876,4294,1127,84,724,330,243
77080,20876,4295,1126,545,293,328,235
218526,31884,4290,1128,33,47,473,462
206080,31884,4291,1127,22,33,448,460
219402,31884,4292,1126,511,728,459,478
55744,3482,4297,1128,650,751,208,268
56368,3482,4296,1127,624,720,208,271
57085,16261,4289,1128,629,191,245,233
53124,16261,4288,1127,604,188,233,228
61250,16261,4287,1126,110,833,250,245
35910,1899,3876,1021,643,845,189,190
33670,1899,3878,1023,166,247,185,182
43860,33207,3884,1022,583,811,215,204
39179,33207,3882,1021,185,268,203,193
41790,33207,3883,1023,610,845,210,199
94552,29450,3886,1022,34,803,424,223
89505,29450,3887,1021,514,243,405,221
90252,29450,3885,1023,74,844,414,218
132704,16550,3881,1022,626,28,286,464
147828,16550,3879,1021,44,725,291,508
92460,35205,3215,849,613,117,230,402
102176,35205,3213,847,135,728,248,412
88650,35205,3214,848,582,111,225,394
104535,25468,3224,849,86,828,345,303
93765,25468,3223,847,574,191,329,285
106656,25468,3222,848,51,786,352,303
183210,25366,3220,849,38,152,465,394
192511,25366,3219,847,495,709,473,407
178145,25366,3221,848,23,129,451,395
51522,3482,3217,849,604,846,277,186
51952,3482,3218,847,125,271,272,191
53376,3482,3216,848,576,811,278,192
97662,29450,4427,1162,105,252,397,246
101841,29450,4426,1164,467,765,409,249
45796,3543,4431,1162,668,884,214,214
40803,3543,4432,1164,103,181,203,201
48777,10220,4423,1163,656,200,229,213
52891,10220,4422,1162,99,845,233,227
143960,16550,4428,1163,40,605,305,472
142141,16550,4430,1162,648,211,307,463
34825,27776,244,67,179,812,175,199
36312,27776,246,69,147,776,178,204
164650,30307,247,68,511,768,445,370
158976,30307,249,67,56,119,432,368
148985,30307,248,69,46,101,415,359
36480,16231,250,68,154,830,190,192
34965,16231,251,67,642,250,189,185
33124,16231,252,69,616,240,182,182
57071,3482,253,67,567,815,263,217
59625,3482,254,69,540,777,265,225
77785,20876,3610,949,542,293,331,235
76461,20876,3611,951,116,768,331,231
166175,30307,3606,949,503,725,425,391
152075,30307,3608,950,76,121,395,385
56280,3482,3603,951,651,750,210,268
56910,3482,3605,950,624,719,210,271
61254,16261,3600,949,110,833,249,246
56619,16261,3602,951,629,191,243,233
52650,16261,3601,950,604,188,234,225
31948,1899,4328,1135,152,254,196,163
30807,1899,4327,1137,135,245,189,163
35465,1899,4326,1136,643,855,205,173
87535,18109,4332,1135,78,792,305,287
92440,18109,4333,1137,45,744,308,300
74625,33008,4330,1135,551,837,375,199
80391,33008,4329,1137,521,792,381,211
76703,33008,4331,1136,87,257,367,209
128112,16550,4325,1137,581,44,272,471
148106,16550,4324,1136,90,703,298,497
44505,22346,5478,1443,651,892,215,207
86075,27732,5474,1442,130,777,313,275
79124,27732,5475,1443,560,256,302,262
89280,27732,5476,1441,93,734,320,279
48330,36636,5473,1443,100,881,270,179
42336,36636,5471,1441,592,204,252,168
57960,3482,5481,1442,608,792,276,210
54128,3482,5480,1443,121,307,272,199
57750,3482,5482,1441,579,760,275,210
80190,20876,3506,922,84,725,330,243
77024,20876,3505,924,116,768,332,232
181020,25366,3501,922,15,87,420,431
196168,25366,3503,923,539,711,434,452
190968,25366,3502,924,25,102,436,438
57181,3482,3500,922,623,719,211,271
54998,3482,3498,923,142,291,214,257
56700,3482,3499,924,649,750,210,270
53100,16261,3495,922,602,189,236,225
56608,16261,3497,924,629,193,244,232
175851,6191,2422,639,411,704,501,351
104622,3742,2420,638,74,803,329,318
97933,3742,2421,639,535,151,319,307
131904,2482,2418,637,600,103,288,458
124396,2482,2417,638,615,78,274,454
128765,2482,2416,639,51,683,283,455
120228,5885,2413,637,614,693,233,516
120274,5885,2414,638,599,696,242,497
118090,5885,2415,639,98,65,245,482
45580,3543,2408,636,585,857,212,215
41000,3543,2407,634,201,208,205,200
40200,3543,2409,635,184,196,201,200
45156,4542,2403,636,133,903,212,213
42009,4542,2401,634,639,155,209,201
34080,33877,2412,636,192,256,160,213
35192,33877,2410,634,644,834,166,212
53110,16547,2406,634,104,796,235,226
37449,19860,5209,1370,638,278,219,171
40356,19860,5210,1371,91,828,228,177
43888,22346,5213,1370,688,856,211,208
40365,22346,5212,1369,120,215,207,195
54834,3482,5217,1370,150,218,247,222
60291,3482,5218,1369,600,867,261,231
60260,3482,5219,1371,573,838,262,230
59760,16261,5215,1370,100,854,249,240
56826,16261,5216,1369,638,176,246,231
54692,16261,5214,1371,608,174,242,226
40128,19860,3931,1033,91,828,228,176
37570,19860,3932,1034,638,278,221,170
37128,19860,3930,1035,127,865,221,168
40040,36636,3921,1033,592,192,260,154
40050,36636,3923,1035,618,200,267,150
41145,28762,3926,1033,112,177,211,195
48816,28762,3925,1034,647,882,226,216
42612,28762,3924,1035,128,184,212,201
60260,3482,3928,1033,573,837,262,230
54808,3482,3927,1034,151,219,248,221
59311,3482,3929,1035,600,868,259,229
34408,3350,186,51,365,198,187,184
36672,3350,184,49,422,887,192,191
35520,3350,185,50,326,138,185,192
119508,3831,192,51,128,668,276,433
119706,3831,190,49,565,192,281,426
126255,3831,191,50,80,566,285,443
35720,22073,189,51,659,842,190,188
35335,22073,187,49,134,276,185,191
36091,22073,188,50,624,749,187,193
25929,1899,2804,738,88,258,201,129
28968,1899,2802,736,680,879,213,136
25092,1899,2803,737,106,270,204,123
104580,31704,2797,736,569,177,252,415
112548,31704,2798,737,171,679,249,452
47658,44198,2799,738,605,770,169,282
41850,44198,2800,736,207,232,155,270
44202,44198,2801,737,635,800,159,278
133742,16550,2795,738,587,86,287,466
153745,16550,2793,736,64,670,317,485
139712,16550,2794,737,617,102,296,472
188668,12777,1442,383,471,654,404,467
97614,3742,1437,383,535,152,319,306
123669,2482,1440,384,615,79,273,453
127746,2482,1439,383,52,683,282,453
130790,2482,1438,382,597,109,290,451
119536,5885,1434,384,600,697,241,496
116883,5885,1433,383,99,65,243,481
121540,5885,1432,382,612,695,236,515
46161,27652,3595,948,94,852,223,207
47250,27652,3596,946,61,811,225,210
43758,27652,3594,947,671,255,221,198
34752,16231,3591,948,648,231,192,181
33852,16231,3592,946,621,224,186,182
38214,16231,3593,947,142,845,198,193
40779,28762,3599,946,168,173,207,197
46860,28762,3597,947,594,887,220,213
50050,3482,3588,946,559,811,286,175
37436,3350,5660,1489,401,846,191,196
35335,3350,5661,1490,345,186,185,191
34404,3350,5662,1491,185,249,188,183
52899,20237,5658,1490,529,731,231,229
51750,20237,5659,1491,567,820,230,225
107184,20013,5654,1489,539,287,336,319
123197,20013,5655,1490,50,609,353,349
119000,20013,5656,1491,89,696,350,340
104100,25468,5132,1345,84,830,347,300
107512,25468,5131,1346,48,786,356,302
206912,31884,5125,1345,165,136,424,488
200598,31884,5126,1346,153,105,402,499
48384,29666,5121,1345,616,175,224,216
46440,29666,5122,1346,591,170,216,215
53654,3482,5128,1346,575,811,278,193
51030,3482,5129,1347,128,272,270,189
73710,5093,5005,1313,549,185,273,270
76450,5093,5004,1312,110,806,278,275
79806,5093,5006,1314,112,818,283,282
159576,22626,5010,1313,551,660,327,488
151034,22626,5012,1314,77,93,314,481
118910,2482,5007,1313,70,692,253,470
119734,2482,5009,1314,608,87,262,457
113280,5885,5002,1313,112,78,236,480
115640,5885,5001,1312,596,683,236,490
125488,5885,5003,1314,603,685,248,506
40795,3543,1627,431,202,209,205,199
46010,3543,1628,432,584,856,214,215
40994,4542,1623,430,611,154,206,199
44521,4542,1622,432,135,905,211,211
34932,33877,1626,431,645,832,164,213
37349,33877,1624,430,618,790,169,221
161202,16550,1619,431,105,659,402,401
164428,16550,1618,430,70,614,407,404
152872,16550,1620,432,496,229,394,388
34869,27776,614,164,637,292,177,197
33306,16231,622,165,615,240,183,182
34587,16231,624,163,642,250,189,183
48816,28762,616,164,650,890,226,216
57860,3482,619,164,172,275,263,220
60382,3482,621,165,539,777,266,227
57552,3482,620,163,568,814,264,218
25527,1899,1126,299,88,258,201,127
28542,1899,1124,298,681,880,213,134
25092,1899,1125,300,106,271,204,123
43466,33207,1116,299,612,847,211,206
40572,33207,1115,298,157,236,207,196
42009,33207,1117,300,640,878,209,201
113046,31704,1122,299,140,644,249,454
111552,31704,1123,300,172,685,249,448
56628,16547,1120,298,159,776,242,234
53760,16547,1118,300,588,260,240,224
36290,3350,2308,607,407,847,190,191
33485,3350,2310,609,382,254,185,181
51983,29666,2302,607,124,281,229,227
50844,29666,2304,609,630,814,228,223
54756,29666,2303,608,591,723,234,234
129320,33879,2305,607,570,172,305,424
134540,33879,2307,609,94,707,310,434
138659,33879,2306,608,50,608,303,443
103400,4377,2579,679,600,702,220,470
78120,5093,2580,681,104,798,279,280
80372,5093,2582,679,108,813,284,283
74525,5093,2581,680,522,188,275,271
162864,22626,2573,681,127,131,348,468
164160,22626,2571,679,131,155,342,480
105196,2482,2576,681,620,53,221,476
114959,2482,2575,680,86,679,239,481
98646,29450,5498,1448,103,251,401,246
42622,3543,5504,1449,117,185,211,202
40800,3543,5506,1447,103,181,204,200
45582,3543,5505,1448,668,884,214,213
47508,10220,5495,1447,627,193,222,214
52200,10220,5496,1448,100,847,232,225
55902,16547,5502,1449,80,831,242,231
56876,16547,5501,1447,47,790,241,236
53808,16547,5503,1448,674,249,236,228
35335,3350,1603,424,455,873,185,191
33855,3350,1605,426,339,226,185,183
35340,3350,1604,425,298,166,186,190
76608,41767,1600,424,117,289,266,288
81540,41767,1602,426,605,735,270,302
83022,41767,1601,425,561,643,274,303
38340,21324,1597,424,609,291,180,213
40920,21324,1599,426,180,812,186,220
41255,21324,1598,425,139,725,185,223
36100,1899,43,10,643,845,190,190
32580,1899,44,12,149,242,181,180
33304,1899,45,11,168,249,184,181
93060,29450,47,12,460,811,423,220
90688,29450,48,11,490,847,416,218
34404,21770,37,10,644,289,188,183
36075,21770,39,12,124,808,195,185
35696,21770,38,11,157,841,194,184
57599,16547,42,10,103,807,241,239
52884,16547,40,12,616,216,234,226
